Condition,Geometry Number,Stenosis Percentage,Length,Width,Average Flow,P_d/P_a,HMR,HSR,P_Loss_Coeff,WSS,WSS_TE,WSS_LE,WSS_TE_Area,WSS_LE_Area,Rtotal_cor Value,Location,CFR,BMR/HMR,CFR/FFR,WSS_Area_Bifur,WSS_Bif,WSS_Avg_Area,WSS_LMB,WSS_min,WSS_TE_min,WSS_LE_min,WSS_TE_Area_min,WSS_LE_Area_min,WSS_Area_Bifur_min,WSS_Avg_Area_min,discord,source
Hyperemic,105,6.182608632229936729e-01,1.66,0.79,5.636134655172415,0.4854320423995582,1.302850696108104,1.3810485571590094,,1811.9367193072644,1837.3815561315628,546.8623969262701,0.18532831570747765,0.25708164269341727,0.24,LAD,2.527676909108707,4.891515003286646,5.207066465192631,0.8694731353088281,,0.6110578434487834,,2.146444544145116,4.240137628100795,1.1662791232446703,0.0,0.0,0.0,0.0,1,mine
Hyperemic,102,4.829328158151106054e-01,2.0,0.69,6.343399793103448,0.6602578837271678,1.5527288145548812,0.7989717146227467,,1172.641327560865,1349.616545033686,627.5281643998342,0.1944380562723952,0.23596293326201484,0.24,LAD,2.8448649979894864,4.727773837256254,4.3087179541578084,0.9065772779674406,,0.8292787857953533,,0.6354246012495598,6.304345123373613,4.108480374279441,0.0,0.0,0.0,0.0,1,mine
Hyperemic,5,4.813122844963183544e-01,1.2,0.71,6.701941919540231,0.7440427260355219,1.7046614561576394,0.5864186075378639,,1293.8800952535707,905.2586431544573,982.1901587301684,0.25215725021616037,0.2760529649898376,0.24,LAD,3.004988252400669,4.428578831403934,4.0387307707611475,,1365.681849,0.4351397231514413,554.574982,6.11657980511664,3.661837349076865,3.2946231640161283,0.00015103683112510102,0.0,0.0,0.0,1,mine
Hyperemic,2,4.528590858545522568e-01,1.5,0.6799999999999999,6.758107022988508,0.7605385350066943,1.8455259175423024,0.5810781696865688,,1034.680965097044,,,,,0.24,LAD,3.030155690667825,4.4129187656598505,3.984223745666159,,1900.432391,0.5599938566478975,745.969052,3.4716827247900253,,,,,,0.0,1,mine
Hyperemic,16,5.908588520863007343e-01,2.0,0.81,5.723283206896553,0.5170823897728608,1.2625121137312798,1.1790951401646894,,1599.3248883073552,,,,,0.24,LAD,2.5853725419566738,4.9487671851488155,4.999923789886467,,2169.667977,0.797107391115555,581.733328,0.7341192484426368,,,,,,0.0002341524152492295,1,mine
Hyperemic,29,5.744822650154264299e-01,3.0,0.6699999999999999,5.710921896551725,0.5218719525590396,,,,2506.9610632741797,1059.1460137415613,555.8838788379963,0.15022434067439644,0.16587062931237898,0.24,LAD,,,,0.8749396498089799,1830.526006,1.9061030752993537,641.741912,0.0,0.8687001676422706,3.858521911399193,0.0002386836165743811,0.0,0.0,0.0021711256010690915,,mine
Hyperemic,11,5.583999396986585317e-01,1.7,0.78,5.999472436781613,0.5897835616470474,1.4967669656608036,1.0410571837286555,,1610.8785743913236,1616.8743237681167,685.0532819002452,0.1971204706129845,0.22679635213458615,0.24,LAD,2.6967063634361192,,4.572366099701416,0.8904057626403128,2346.957536,0.6332202494090958,694.570039,2.3939692676470035,9.381607927292322,1.3443801270665623,0.0,0.0004465721421845994,0.0002060665901003062,0.0003255624495771371,1,mine
Hyperemic,27,4.407935948725619779e-01,3.0,0.6699999999999999,6.518807241379308,0.6908273680772723,1.7142826332692163,0.7672094333239904,,2131.8272520957134,931.1602990863101,689.4221650493502,0.16883242330995393,0.1970180567653972,0.24,LAD,,,,0.9060391386550679,1641.570559,1.9266668692229314,807.217486,0.0,1.1047179436472,1.5669983834350605,0.0,0.0,0.0,0.0019051672298997613,,mine
Hyperemic,18,4.528590858545518127e-01,2.5,0.6799999999999999,6.511574356321841,0.6988151738335279,1.710498439765139,0.7372137791636029,,1088.3290212279062,,,,,0.24,LAD,2.9234562944738545,4.5951047544650665,4.183447074333681,,1876.517458,1.4372923543692335,769.259048,0.24910543478014224,,,,,,0.0015131993351027648,1,mine
Hyperemic,87,1.117331976597892851e-01,2.5,0.5800000000000001,7.4895322183908055,0.9190806492490631,2.0545491064470114,0.18089030588931124,,1036.179731568229,228.7479913807293,905.6923312107253,0.30027500597382684,0.25988387318474165,0.24,LAD,3.3609807232469553,3.8393958053593527,3.6568942301125067,,,1.5559465874593543,,1.5519494801002156,67.94763266245519,1.5519494801002156,0.0,0.0,0.0,0.0,0,mine
Hyperemic,45,5.885181794294424007e-01,1.2,0.63,4.1635699885057464,0.7568711198149919,2.6759587677888668,0.8595953017639165,,1327.7529715609612,800.2244054301929,643.1548609246648,0.19106190213997723,0.2363266009707142,0.43,LAD,1.8731865812998028,2.62604053570938,2.474908253544779,0.6411970885104128,1938.923303,0.3912265343289856,438.439425,14.099995865580711,3.3248249766003624,2.931991490019778,0.0,0.0,0.0,0.0,3,mine
Hyperemic,89,2.048441957096109878e-01,1.66,0.5800000000000001,7.4661003563218395,0.932418819267343,2.299125841820929,0.16663932112107277,,354.09860026356836,245.4314955268868,918.1260622813408,0.23801104765331796,0.27283952198638906,0.24,LAD,3.3542092288555407,3.775228065241803,3.5973203881611298,,,0.7991116811220732,,4.362939738652074,34.17916654701156,4.362939738652074,0.0,0.0,,0.0,0,mine
Hyperemic,42,4.525374451060918402e-01,1.2,0.63,4.533894816091955,0.8878546018955159,3.208640971021866,0.4052851878014498,,710.7411059015914,486.585453214505,617.0461792914975,0.18818282037022646,0.23243885069333553,0.43,LAD,2.035282678885836,2.486147118997529,2.292360342043202,0.6710307695376518,1276.5235950000001,0.41841824665182875,572.029588,3.3964194196624065,1.6346310550879493,0.7368843463735306,0.0005915221433868994,0.00013082337504037974,5.7666517467495204e-05,0.0,0,mine
Hyperemic,26,5.883401703217540080e-01,2.5,0.78,5.521073758620689,0.4838699627372058,1.3158484317111423,1.4035773087657295,,1566.7841755888505,1382.0682300726066,498.45167022310807,0.15436960153166765,0.16762232891311166,0.24,LAD,2.4746169363200106,4.944998974502542,5.11421895734412,0.8542600556361211,,1.4171624464143577,,0.8105315919675893,0.9641121483925308,4.398622812674697,0.0031528710311348545,0.0,0.0,0.0025079172206848932,1,mine
Hyperemic,10,5.583999396986585317e-01,1.5,0.78,4.644740482758621,0.6034385529576421,1.6162439707701814,1.0621463356636076,,1603.4032066924383,1425.0936520585053,723.0299951160384,0.2119117026157337,0.24314465535758917,0.24,LAD,2.1047428981512533,4.650768173174628,3.487915857936564,0.8796688121457623,,0.5330497718832734,,6.554413139143866,7.991082504656526,0.9551967596682551,0.0,0.00023344319421472054,0.00010667399067943322,0.0,1,mine
Hyperemic,28,4.791821992728508839e-01,3.0,0.6699999999999999,6.26949251724138,0.6341173095287673,1.5450343648895741,0.8914775260060365,,2337.2306302825345,1087.7114303819303,702.9437028692568,0.16163791075152942,0.18892419147929976,0.24,LAD,,,,0.896448050344565,1719.913802,1.925954228743378,776.568645,0.6199882322180928,1.8407738849780304,2.9468878609798588,0.00012477848617099312,0.0,0.0,0.0030067388699433592,,mine
Hyperemic,88,1.971887809965851002e-01,0.9,0.43,7.529893551724139,0.955572398391019,2.3573700823947332,0.10960163671733375,,415.075689915303,,852.1112578170527,,0.270316769622192,0.24,LAD,3.3465418772526823,3.719529468717946,3.502133258440227,,,0.30298311817803986,,84.72044971874178,,9.104427070039604,,0.0,,0.0,0,mine
Hyperemic,43,4.525374451060918402e-01,1.2,0.63,3.345518252873563,0.9305854312075453,4.6982021133792164,0.3504500101369882,,504.02878280694813,318.27080780434557,428.0651502712763,0.1249790736996265,0.18029069984457766,0.62,LAD,1.5018159062276464,1.697916205709128,1.613839907507322,0.4784084697921411,879.953135,0.4104822091114518,376.756850,1.5539238746983945,0.8221760058685452,3.4747285776189045,0.0010212787304176981,8.15505608154954e-05,0.00012309315188520128,7.143748176052785e-05,2,mine
Hyperemic,44,4.525374451060918402e-01,1.2,0.63,2.641871827586207,0.9521845720622448,6.228996279391036,0.3127987277473944,,378.7534028243902,219.20823757035095,315.5809588680083,0.08438456743055289,0.12847612285610127,0.81,LAD,1.1859463416395282,1.2806483016206447,1.245500480091797,0.29871774129805934,644.577906,0.4011459819060337,265.821498,1.170979141765698,1.6682006892103798,4.934876195125481,0.002517894270148114,0.0,0.0006617863568095172,0.0,2,mine
Hyperemic,86,1.113770310019458476e-01,2.0,0.43,7.493182551724139,0.9376209580254835,2.1706434577333726,0.14441087115501475,,1023.6822439266826,212.6642977426254,979.650865313902,0.31319419713780444,0.23133299808557833,0.24,LAD,3.383632902532916,3.756206726260193,3.6087428225350657,0.9248529689574373,,0.9979619393719008,,4.646975943657963,65.27433742433041,4.646975943657963,0.0,0.0,0.0,0.0,0,mine
Hyperemic,31,4.528590858545518127e-01,2.5,0.6799999999999999,4.39696891954023,0.8330686984997977,3.1318658217770725,0.6275670166154661,,640.6440335077065,605.2747147487365,522.8618905069973,0.1602228747408965,0.12361164046920929,0.43,LAD,1.9740765844063488,2.509660362336347,2.36964440983234,0.6882827319874221,1503.760284,1.106944790817565,362.853009,0.21047291935441584,1.9637056876320207,1.8260573343842634,0.003498644986276411,0.0,0.0,0.004958027463825963,2,mine
Hyperemic,36,5.883401703217540080e-01,2.5,0.78,2.4246578390804605,0.8143860169028653,5.181668622997408,1.181000326923234,,778.9825611530536,566.7719912810163,215.29496278790998,0.1288030046416231,0.059022813305579694,0.81,LAD,1.0867631217570566,1.2557478331465335,1.3344570009809964,0.254525137154013,571.3153990000001,0.6527370075910471,209.035986,0.4406662047319519,1.4596156582377064,4.471410251735233,0.006148238292262398,0.0,0.0003162636153380569,0.008293376757488482,2,mine
Hyperemic,38,1.221245327087672194e-15,0.1,0.251,7.461479057471265,0.964578422484488,1.8008452159937658,0.06613125166895184,,0.0,936.374458853519,936.374458853519,0.246738978350091,0.2532575951228662,0.24,LAD,3.3628803828756553,1.0148960348547051,3.4863732222143256,0.9032155951429448,1929.592179,0.0,1010.994858,0.0,4.369296020094136,25.64289425477569,0.0,0.0,0.0,0.0,0,mine
Hyperemic,53,3.025495305936860557e-01,0.9,0.61,2.6828778965517244,0.9845733001599538,7.010223977318492,0.10983907555894298,,241.6225218736513,78.10411912282758,327.48764622021844,0.008461929556350152,0.04284752873359605,0.24,LCX,1.2027491427881933,1.2353064101066003,1.2215943115589207,0.19095877163430824,643.138253,0.2591996674785377,260.938233,0.49420722737386985,0.28307299595399865,5.9058722413658415,0.08401460734621552,0.0,0.018778420599756755,0.006328379497156365,2,mine
Hyperemic,98,4.058147879532344460e-01,2.0,0.9,7.178217183908046,0.8391464266479334,2.074949386858641,0.39774110072082014,,987.2837478242972,638.2716610565534,772.7755376904504,0.21020448452801901,0.2538017178682272,0.24,LAD,3.2169439016978054,4.285105703777623,3.833590657769058,,,0.8938772288137928,,0.4192609412398228,4.804038087851483,6.716936457167476,0.0,0.0,0.0,0.0009301495124552576,0,mine
Hyperemic,54,3.007901338947706060e-01,3.0,0.9,7.312828839080461,0.8427379507108205,2.529300164705266,0.47198886300719006,,966.564181905785,232.55271146695515,925.3396628426545,0.10490682091280513,0.18794561553358097,0.24,LCX,3.2707953711284263,3.9433113258619708,3.8811535286498287,0.9242231515101843,1863.3892369999999,2.259310265492414,1084.868221,2.1430278430587597,2.9674509363776087,5.176404848367747,0.006228524867171272,0.0,0.0,0.0033124488614446916,0,mine
Hyperemic,96,3.916117361723976398e-01,0.9,0.745,7.430936758620687,0.9263184144450602,2.44565604463464,0.19453334002720546,,815.5090045971403,338.0850954423585,895.7689062087742,0.193373336863056,0.29104681545101607,0.24,LAD,3.3278837923318436,3.9012699518055505,3.592591640667659,,,0.2915161641897961,,4.082003389731907,0.5109381576396892,7.018690653757756,0.0036396223816133597,0.0,0.0,0.0,0,mine
Hyperemic,91,2.048441957096112098e-01,2.5,0.5800000000000001,7.447860241379311,0.9102725726031675,2.082481476328134,0.20527445415400952,,981.5422073464778,259.1238709593554,856.0939946475044,0.2339780218799537,0.26544814165025427,0.24,LAD,3.3502331401199155,3.8707080348765186,3.680472466108727,,,1.5222927289468207,,6.813019877073231,48.15929761477047,8.349790135195938,0.0,0.0,0.0,0.0,0,mine
Hyperemic,39,1.221245327087672194e-15,0.1,0.251,4.726278620689654,0.9801345828098009,3.0038242848749523,0.060881662204007835,,0.0,545.206071327034,545.206071327034,0.11080781797420228,0.12795355838441888,0.43,LAD,2.1301285623266737,0.6084479302940394,2.1733021155320604,0.6319629009989032,1107.928699,0.0,559.284393,0.0,2.36701954306081,12.382205189233677,0.0,0.0,0.0,0.0,0,mine
Hyperemic,30,5.891022860976811160e-01,3.0,0.6699999999999999,5.458982977011495,0.46954648881869165,1.291723808554953,1.4592792109857442,,1853.718001829782,1166.2347275081481,532.3045266068085,0.14646902993489097,0.15882195261575457,0.24,LAD,,,,0.8521015753267414,1840.200601,1.892811096082592,596.237418,0.0,1.7197856658889694,4.616771148741651,0.001130923609697221,0.0,0.0,0.002497940888560758,,mine
Hyperemic,90,2.048441957096110988e-01,2.0,0.5800000000000001,7.43101511494253,0.9277427714462592,2.212383997517603,0.17231148662905893,,982.8602258516474,247.97284862631201,814.4667631085815,0.24031824585937903,0.23758162349836964,0.24,LAD,3.3414766770780773,3.8361425078497398,3.6017275261213255,,,0.9574137826354506,,7.87367630499969,35.965650573621645,7.87367630499969,0.0,0.0,0.0,0.0,0,mine
Hyperemic,97,4.058147879532344460e-01,1.66,0.9,7.189452103448272,0.8494838429169274,2.1677092654893473,0.3840864909148527,,818.0783961528193,603.253188312496,825.1230002791011,0.20790189754631716,0.27859146282906644,0.24,LAD,3.2389673190773203,4.225806520413059,3.812865125198226,0.9159878473309466,,0.7081403334937781,,0.6836883219436792,5.910061844150923,11.244383037278103,0.0,0.0,0.0,0.000921642472350111,0,mine
Hyperemic,55,3.007901338947706060e-01,3.0,0.9,2.6786787241379306,0.9646902231417522,8.079212891367535,0.29571690221488606,,270.97686473379787,61.44473692777238,270.97686473379787,0.0,0.042533224290969264,0.24,LCX,1.198087657245405,1.2345036725846936,1.2419402918208668,0.1954033407466782,534.485786,0.5738413389593684,267.775446,0.3791010713990418,6.289354415098256,3.989964346347378,0.0,0.0,0.0005879417650930478,0.017660760093013185,2,mine
Hyperemic,52,3.025495305936860557e-01,0.9,0.61,7.3823949080459785,0.9126962358029159,2.1120687294224996,0.20202948482561042,,949.2568550475628,322.08278645447564,1106.0174778485587,0.24375966528453363,0.19295350104538497,0.24,LCX,3.30956886214931,4.100138643609553,3.6261449673207213,0.8904357673507558,2187.311718,0.3006506296431454,1046.328859,3.2074905986691657,11.478017536415903,10.414120380224864,0.0,0.0,6.917683382804999e-05,0.0,0,mine
Hyperemic,99,4.058147879532344460e-01,2.5,0.9,7.108032045977007,0.8157116556005558,1.9900803580543631,0.4496057055083739,,928.8003228589216,631.8463008447188,780.5529542917068,0.1914348814016365,0.2587242091584432,0.24,LAD,3.164899229390563,4.305304054999054,3.8799239996889003,,,1.503967124150797,,0.6580354014822514,3.4289668800633035,8.491129764114707,0.0003553495288070921,0.0,0.0,0.0029700346658295958,0,mine
Hyperemic,9,5.583999396986579766e-01,1.2,0.78,6.17815655172414,0.6296376913093262,1.5922381336964673,0.9365782883087361,,1722.3087019183124,1114.227683762254,894.0199568751415,0.24611269687793272,0.27447070013929287,0.24,LAD,2.758136881581016,,4.380514253912427,0.8598448436866624,,0.4149818606781912,0.000000,11.804044583698165,8.503777285952857,5.017626507912249,0.0,0.0,0.0,0.0,1,mine
Hyperemic,7,4.813122844963170222e-01,1.7,0.71,6.520036149425287,0.7077159550196611,1.745610643582668,0.7209306731722623,,1169.685259924697,,,,,0.24,LAD,2.917751352875678,,4.122771759179316,,1956.971145,0.6559734235479476,854.802792,1.0051501107166607,,,,,,0.0,1,mine
Hyperemic,107,6.182608632229936729e-01,2.5,0.79,5.381528793103448,0.4313608868084832,1.1808125155343643,1.5565995949396776,,1723.9782614983283,1337.2259322407613,471.2076589664077,0.14313673623467504,0.15386598357578374,0.24,LAD,2.397045780736027,5.010605656386803,5.556938178774363,,,1.5315644385751392,,0.47860158830502925,1.1356984533404038,0.7276483968236219,0.0017617224738368043,0.00017355212008469563,6.85921475604957e-05,0.002065594766947669,1,mine
Hyperemic,100,4.980058769521806816e-01,0.9,0.69,6.9011387586206885,0.7675911407325787,1.9577549022976155,0.5927629429567739,,1865.766859946945,557.9601136950087,826.567910677607,0.18488416589885812,0.2857389083128153,0.24,LAD,3.069398820963566,4.153824339798165,3.9987418536829034,0.8519860684276246,,0.23628037263340326,,6.841795528281082,2.343825945531465,4.308568545639232,0.0011868360023177163,0.0,0.00036366341654902885,0.0,1,mine
Hyperemic,1,4.528590858545522568e-01,1.2,0.6799999999999999,6.834801517241383,0.7827957385073367,1.8296084925168028,0.5076659745179392,,1141.9385553511431,834.9112970551733,1020.278408579613,0.2552965294965516,0.2751923116871046,0.24,LAD,3.0681684745511055,4.36003305550364,3.919500737704066,,2024.27804,0.44339622533150524,833.409859,6.081414577109654,5.800368902956477,1.6623415456538202,0.0,0.0,,0.0,1,mine
Hyperemic,6,4.813122844963169111e-01,1.5,0.71,6.671608126436781,0.7182265696914918,1.7736896142234237,0.6958509027548013,,1151.8460626678298,,,,,0.24,LAD,3.0181002692907337,4.548208841823299,4.202156250759608,,1967.172652,0.5499944305305351,818.044982,6.5277998492500355,,,,,,0.0,1,mine
Hyperemic,8,4.813122844963170222e-01,2.0,0.71,6.467248103448277,0.6968829783228887,1.6053858157157246,0.6982804606212716,,1065.1465905627658,,,,,0.24,LAD,2.909309254071103,4.645729925783361,4.174745752970773,,1837.066068,0.8358743120788187,768.942716,0.2998333398156842,,,,,,0.0002105273834485561,1,mine
Hyperemic,101,4.829328158151106054e-01,1.66,0.69,6.536936839080457,0.6804581247725437,1.6123212470682096,0.7571430717054976,,1333.9336734882993,1344.2407077661499,654.3807928358958,0.21740795127820586,0.2556259674509181,0.24,LAD,2.9091179079025196,4.633779080784821,4.275234289949801,0.9127237697581637,,0.6054054809393414,,2.4302514845828784,7.0581643901626805,1.8796814463132525,0.0,0.0,0.0,0.0,1,mine
Hyperemic,106,6.182608632229936729e-01,2.0,0.79,5.530506528735634,0.4621054540174216,1.2491510623731163,1.454022101919428,,1668.8299722025417,1760.5766910096352,496.5907203739743,0.16391340051873857,0.21631925680554423,0.24,LAD,2.469896053649211,4.969238348524052,5.344875357294733,0.851102959995269,,0.7676528077080293,,1.4577036745711562,4.440677750969987,1.4732560796032914,0.0,0.0007777370516774118,0.0003049433158119458,0.0006141523550812847,1,mine
Hyperemic,84,1.075575169072274795e-01,0.9,0.43,7.540075137931037,0.9603568198240049,2.2430431348900313,0.0925920046626733,,281.4165392324781,183.87136941904916,900.4731887750416,0.3034828634000793,0.2335228311835859,0.24,LAD,3.3683922399091735,3.679783438616649,3.5074382462619105,0.9104545633699057,,0.22707993577715951,,81.25501415862131,52.910630632366974,5.294938492758576,0.0,0.0,0.0,0.0,0,mine
Hyperemic,41,1.221245327087672194e-15,0.1,0.251,2.6848443103448285,0.9899141566166537,5.521875103972297,0.056260199037269254,,0.0,266.3086567563984,266.3086567563984,0.05368366734716016,0.07185251399751443,0.81,LAD,1.2100563698953615,0.3309873249006226,1.2223851551240703,0.1104270482542194,514.053816,0.0,249.423284,0.0,0.8374723002253599,6.753689151613659,0.0007037876550675505,0.0,0.0003965541567252707,0.0,2,mine
Hyperemic,46,5.885181794294424007e-01,1.2,0.63,3.1513803793103454,0.838027839958139,3.972473456829449,0.7677908487428824,,997.1304542329259,552.5574214107638,471.77565193879076,0.14859737238566215,0.18943115792259435,0.62,LAD,1.4178033407369668,1.7689674386670642,1.691833222160959,0.4398544268775754,1446.800495,0.3750142550962931,301.783643,6.92131517578787,2.671673424443566,0.3263057789376667,0.0002918304560650058,0.002342299975855244,0.001170180691517149,0.0,2,mine
Hyperemic,12,5.583999396986588648e-01,2.0,0.78,5.969609988505748,0.5777991208942236,1.417515595784849,1.0357861565456994,,1345.7817897080702,,,,,0.24,LAD,2.675330730580577,4.804093749467398,4.630209070654408,,2048.599702,0.8123496358117005,661.602462,1.3253958737831455,,,,,,0.0,1,mine
Hyperemic,15,5.908588520863007343e-01,1.7,0.81,5.6681633793103465,0.5260450530088574,1.4513301076042668,1.3076162968966223,,1876.0283977409554,,,,,0.24,LAD,2.57560635831084,4.725689004207109,4.8961706674722265,,2670.552745,0.6280454517046051,686.982560,0.8259944437131592,,,,,,0.0,1,mine
Hyperemic,47,5.885181794294424007e-01,1.2,0.63,2.5270479310344833,0.8844872559476733,5.288602874350548,0.6906838126963308,,773.9489090417396,393.33114164443566,351.85357907858145,0.09885017815307427,0.1334678467638394,0.81,LAD,1.1369167055635507,1.3287396242553835,1.2853963671250581,0.2714079461714206,1108.984903,0.36448036890674096,218.421619,5.88239409332784,3.7808973293528445,0.49483771244608366,0.0002918304560650058,0.0042579376556619855,0.0026659798246696865,0.0,2,mine
Hyperemic,40,1.221245327087672194e-15,0.1,0.251,3.429377321839081,0.9864955494291824,4.247876023669794,0.0581505226514236,,0.0,371.0658622187311,371.0658622187311,0.08253556501833,0.08841892133208663,0.62,LAD,1.5456165771240205,0.43025518139302715,1.5667750128405173,0.29254894131752934,732.6753630000001,0.0,358.635663,0.0,1.7959130763531197,7.043540166483901,0.00012809397067215138,0.0,5.2091739179235385e-05,0.0,2,mine
Hyperemic,85,1.117331976597878418e-01,1.66,0.5800000000000001,7.519632252873565,0.9395705535762842,2.2373413683322725,0.14389691102449068,,260.8011522057033,213.6075108915705,876.1074506591019,0.2698835109681496,0.27769091421952496,0.24,LAD,3.3651804828833964,3.728491011466234,3.581615526449314,,,0.8230015528005965,,11.02711935558676,54.24575856446431,11.02711935558676,0.0,0.0,0.0,0.0,0,mine
Hyperemic,25,5.908588520863014004e-01,2.5,0.81,,,,,,,,,,,0.24,LAD,,,,,,,0.000000,,,,,,,,,mine
Hyperemic,22,4.813122844963170222e-01,2.5,0.71,6.339156459770118,0.661776336582346,1.6172687340051173,0.8265610686095878,,1082.3517883344773,,,,,0.24,LAD,2.8425564680473356,4.639312027200237,4.295343170968204,,1733.477824,1.4076785491948123,736.532308,0.5635368408773177,,,,,,0.002225672234058495,1,mine
Hyperemic,14,5.908588520863007343e-01,1.5,0.81,5.788441356321839,0.5451438695672088,1.4144430551846792,1.180180372035752,,1870.9997634876638,,,,,0.24,LAD,2.611048682076923,4.74066039585336,4.789650636904056,,2592.773447,0.5229797861753676,682.219004,4.386170626703445,,,,,,0.0,1,mine
Hyperemic,13,5.908588520863005122e-01,1.2,0.81,5.8820340574712615,0.5768690979759261,1.5101850592421517,1.1077139832632845,,1897.2390603912395,1168.7414772287102,913.2225482059446,0.24039539824402795,0.2745958286935022,0.24,LAD,2.6463220980123063,4.6531887950387345,4.587387515291628,0.8460779493842456,,0.4009513753926675,0.000000,16.903581091850505,3.452354719242726,8.315521376549851,0.0,0.0,0.0,0.0,1,mine
Hyperemic,108,,,,,0.868852459,0.654320988,,0.486771959,,,,,,,,1.528301887,1.758988964,1.7589889643162075,,,,,,,,,,,,2,garcia
Hyperemic,109,,,,,0.95,0.76,,0.002712001,,,,,,,,3.225806452,3.353140917,3.3955857389473687,,,,,,,,,,,,0,garcia
Hyperemic,110,,,,,0.512195122,0.763636364,,1.521986622,,,,,,,,2.5,4.345238095,4.880952380487529,,,,,,,,,,,,1,garcia
Hyperemic,111,,,,,0.727272727,0.769230769,,0.843706586,,,,,,,,2.476190476,3.311904762,3.404761905776786,,,,,,,,,,,,1,garcia
Hyperemic,112,,,,,0.736842105,0.853658537,,0.970964313,,,,,,,,3.416666667,4.783333333,4.63690476401318,,,,,,,,,,,,1,garcia
Hyperemic,113,,,,,0.602564103,0.854545455,,1.411288324,,,,,,,,1.375,1.960106383,2.2819148919662746,,,,,,,,,,,,3,garcia
Hyperemic,114,,,,,0.703703704,0.890625,,1.168503303,,,,,,,,3.2,4.715789474,4.54736841913795,,,,,,,,,,,,1,garcia
Hyperemic,115,,,,,0.888888889,0.91954023,,0.521613504,,,,,,,,2.806451613,3.33266129,3.157258064230343,,,,,,,,,,,,0,garcia
Hyperemic,116,,,,,0.788990826,0.924731183,,0.825413948,,,,,,,,2.447368421,2.845777234,3.1018971835294824,,,,,,,,,,,,1,garcia
Hyperemic,117,,,,,0.802469136,0.942028986,,0.927073811,,,,,,,,2.15625,2.687019231,2.6870192301078104,,,,,,,,,,,,0,garcia
Hyperemic,118,,,,,0.505882353,0.955555556,,1.717476272,,,,,,,,1.285714286,1.88372093,2.5415282394719156,,,,,,,,,,,,3,garcia
Hyperemic,119,,,,,0.53,0.963636364,,1.592024488,,,,,,,,1.018518519,1.191474493,1.9217330547169809,,,,,,,,,,,,3,garcia
Hyperemic,120,,,,,0.769230769,0.967741935,,1.071141136,,,,,,,,1.9375,2.260416667,2.518750000755625,,,,,,,,,,,,3,garcia
Hyperemic,121,,,,,0.773809524,0.984848485,,1.040317739,,,,,,,,2.129032258,2.55483871,2.751364763507356,,,,,,,,,,,,1,garcia
Hyperemic,122,,,,,0.97826087,0.989010989,,-0.216400779,,,,,,,,3.5,3.616666667,3.5777777761876544,,,,,,,,,,,,0,garcia
Hyperemic,123,,,,,0.862068966,1,,0.729710729,,,,,,,,2.027027027,2.675675676,2.351351350003243,,,,,,,,,,,,0,garcia
Hyperemic,124,,,,,0.904109589,1,,0.606662178,,,,,,,,4.4,5.066666667,4.866666666887879,,,,,,,,,,,,0,garcia
Hyperemic,125,,,,,0.453333333,1.03030303,,1.976407986,,,,,,,,1.064516129,1.565464896,2.348197345108969,,,,,,,,,,,,3,garcia
Hyperemic,126,,,,,0.670212766,1.032786885,,1.321354033,,,,,,,,1.605263158,2.038429407,2.395154553054276,,,,,,,,,,,,3,garcia
Hyperemic,127,,,,,0.777777778,1.044776119,,1.0495324,,,,,,,,2.481481481,2.977777778,3.190476188945578,,,,,,,,,,,,1,garcia
Hyperemic,128,,,,,0.875,1.069444444,,0.727379702,,,,,,,,2.25,2.62987013,2.5714285714285716,,,,,,,,,,,,0,garcia
Hyperemic,129,,,,,0.723809524,1.070422535,,1.16053331,,,,,,,,2.62962963,3.460038986,3.6330409352281476,,,,,,,,,,,,1,garcia
Hyperemic,130,,,,,0.75257732,1.073529412,,1.115845426,,,,,,,,3.777777778,5.01978691,5.019786907742582,,,,,,,,,,,,1,garcia
Hyperemic,131,,,,,0.823529412,1.076923077,,1.047826568,,,,,,,,2.6,3.296428571,3.1571428562408164,,,,,,,,,,,,0,garcia
Hyperemic,132,,,,,0.928571429,1.098591549,,0.476286562,,,,,,,,2.679245283,3.366231253,2.885341072668304,,,,,,,,,,,,0,garcia
Hyperemic,133,,,,,0.43,1.102564103,,1.974397651,,,,,,,,1.344827586,1.876503609,3.1275060139534885,,,,,,,,,,,,3,garcia
Hyperemic,134,,,,,0.85106383,1.15942029,,0.869081864,,,,,,,,3,3.4875,3.52499999911875,,,,,,,,,,,,0,garcia
Hyperemic,135,,,,,0.568807339,1.192307692,,1.64074318,,,,,,,,1.368421053,1.986417657,2.4057724983045623,,,,,,,,,,,,3,garcia
Hyperemic,136,,,,,0.551282051,1.194444444,,1.832115052,,,,,,,,3,4.88372093,5.4418604679004865,,,,,,,,,,,,1,garcia
Hyperemic,137,,,,,0.93,1.207792208,,0.472768599,,,,,,,,2.483870968,3.124869927,2.6708289978494624,,,,,,,,,,,,0,garcia
Hyperemic,138,,,,,0.922222222,1.23880597,,0.593600444,,,,,,,,3.19047619,3.459552496,3.45955249601435,,,,,,,,,,,,0,garcia
Hyperemic,139,,,,,0.666666667,1.25,,1.515290789,,,,,,,,2.666666667,3.288888889,3.9999999985,,,,,,,,,,,,1,garcia
Hyperemic,140,,,,,0.898876404,1.25,,0.742534571,,,,,,,,2.285714286,2.428571429,2.5428571445735715,,,,,,,,,,,,0,garcia
